#{"t_start": 1610529520.8926442, "env_id": null}
r,l,t
-1.509508,96,11173.921993
-3.563356,96,11191.353278
-0.672546,96,11207.646585
-6.251196,96,11226.603113
-3.2876,96,11244.379377
-7.064149,96,11261.52406
-3.26899,96,11281.720872
-9.45492,96,11303.002242
-1.514579,96,11321.217964
-4.359737,96,11341.446096
-8.823691,96,11359.359671
-2.022576,96,11376.661673
-6.715167,96,11399.407461
-4.03021,96,11422.971756
-1.084658,96,11439.654692
-1.581447,96,11459.298832
-4.297502,96,11475.646378
-2.764049,96,11493.509534
-1.31194,96,11510.337481
-7.04683,96,11528.065292
-6.089261,96,11547.018679
-2.704935,96,11563.635972
-4.544495,96,11581.869158
-9.400016,96,11598.753886
-7.88455,96,11617.39481
-2.594138,96,11635.519376
-5.680193,96,11652.631089
-2.853529,96,11670.133986
-10.458105,96,11686.736993
-5.900927,96,11712.666263
-4.253976,96,11730.89183
-5.139066,96,11747.753995
-7.770589,96,11765.530784
-1.557375,96,11783.100444
-1.86629,96,11800.328964
-3.468326,96,11818.303859
-7.300501,96,11835.903937
-14.136609,96,11854.517815
-9.77053,96,11872.146217
-5.147963,96,11889.337599
-0.6464,96,11907.295736
-4.754067,96,11924.252396
-2.564961,96,11941.730319
-2.907514,96,11960.159191
-0.187398,96,11981.348091
-0.913617,96,12001.464346
-7.004393,96,12020.691256
-6.772932,96,12038.574442
-5.866359,96,12056.054384
-0.584102,96,12072.5729
-5.538403,96,12091.550304
-3.73949,96,12109.049294
-2.913085,96,12127.516829
-3.379928,96,12145.948574
-7.550873,96,12162.712321
-0.496221,96,12180.461038
-10.990535,96,12197.090759
-2.899986,96,12214.421684
-2.247169,96,12233.117012
-1.57322,96,12251.143977
-3.609764,96,12269.238257
-1.77543,96,12289.034005
-9.354224,96,12308.469006
-5.739897,96,12326.181204
-4.063388,96,12342.850496
-2.175373,96,12361.301198
-6.785433,96,12378.579564
-2.323248,96,12395.783757
-3.222457,96,12413.190684
-8.05189,96,12430.778439
-3.937735,96,12448.73743
-4.807874,96,12466.201834
-3.127978,96,12484.312762
-4.178633,96,12503.582019
-0.991019,96,12519.904259
-11.671898,96,12537.482384
-3.480554,96,12554.722425
-2.250348,96,12573.090406
-1.330857,96,12589.348432
-1.457006,96,12609.189481
-2.904098,96,12628.878519
-5.11821,96,12648.516964
-0.36551,96,12668.614378
-3.15741,96,12687.989077
-3.984041,96,12705.019022
-3.718535,96,12722.762722
-0.9112,96,12742.133435
-1.213558,96,12760.539583
-10.299601,96,12778.394535
-4.063191,96,12795.283485
-2.320918,96,12813.654466
-4.542351,96,12832.722009
-4.519864,96,12850.460655
-1.255055,96,12868.89822
-0.87733,96,12885.314068
-7.613608,96,12904.887703
-1.642836,96,12923.497717
-0.597861,96,12940.123759
-3.484805,96,12957.600538
-1.469053,96,12974.749712
-2.225486,96,12992.589931
-8.150609,96,13009.908565
