#{"env_id": null, "t_start": 1610489986.441113}
r,l,t
-7.428785,96,12511.204011
-0.584663,96,12526.846374
-1.464948,96,12542.725519
-0.517579,96,12558.437994
-1.148011,96,12573.855914
-10.061008,96,12589.640764
-11.215031,96,12605.302076
-2.743614,96,12621.793992
-5.860681,96,12637.247298
-10.049627,96,12653.313191
-7.450128,96,12669.068209
-1.152316,96,12684.325541
-3.205232,96,12700.101913
-9.453786,96,12716.027014
-2.58368,96,12731.284456
-6.179181,96,12747.176995
-12.967025,96,12763.060165
-10.137742,96,12779.625973
-0.181904,96,12794.767684
-11.193406,96,12810.572943
-4.081383,96,12824.535267
-6.575396,96,12841.92641
-1.199956,96,12857.2849
-3.126726,96,12873.135894
-7.8165,96,12888.643435
-0.39458,96,12904.759225
-3.548103,96,12920.905983
-16.805451,96,12937.320444
-10.346305,96,12953.040097
-0.520972,96,12968.791697
-10.555275,96,12985.285306
-0.929288,96,13001.061227
-2.951232,96,13016.077154
-0.194909,96,13031.898773
-1.033333,96,13047.157864
-0.153649,96,13063.094145
-3.752755,96,13078.603484
-11.136523,96,13096.475082
-10.932692,96,13113.182645
-0.339675,96,13130.657083
-3.606202,96,13148.18401
-0.976258,96,13163.407644
-1.203788,96,13179.571582
-12.115322,96,13195.35531
-8.86979,96,13210.994576
-4.601938,96,13227.03773
-13.148172,96,13242.87231
-3.302735,96,13258.177745
-1.557368,96,13274.217422
-3.674824,96,13290.426379
-0.127383,96,13309.615402
-6.700589,96,13329.372409
-11.861214,96,13351.138195
-0.436554,96,13375.837683
-0.849693,96,13399.40711
-4.275099,96,13415.0313
-2.046305,96,13430.963138
-9.060099,96,13450.598532
-1.831504,96,13466.412781
-7.511107,96,13481.883594
-7.851827,96,13497.318957
-0.192419,96,13512.838722
-8.289041,96,13528.232767
-0.954376,96,13543.507587
-2.260262,96,13559.213315
-3.299084,96,13575.21072
-0.885632,96,13591.314549
-8.021973,96,13606.662288
-8.945356,96,13623.083071
-0.223522,96,13638.242105
-1.386767,96,13653.71513
-6.453304,96,13669.062656
-1.812769,96,13684.980279
-16.246292,96,13700.864862
-1.695528,96,13716.821173
-4.494619,96,13732.01002
-6.164183,96,13748.902095
-10.694557,96,13767.092442
-7.838959,96,13785.151748
-11.822533,96,13803.865365
-11.03685,96,13820.278527
-2.515857,96,13836.039891
-2.116448,96,13851.630625
-7.124841,96,13867.61086
-1.196858,96,13883.075868
-2.82043,96,13898.433084
-4.223007,96,13913.801846
-0.391598,96,13930.000819
-3.717677,96,13944.842959
-0.800274,96,13960.192766
-14.164593,96,13975.4969
-9.282467,96,13991.827528
-10.796813,96,14007.568033
-10.853168,96,14023.76043
-7.654124,96,14040.646165
-3.732853,96,14057.359876
-7.779557,96,14073.08572
-1.878763,96,14089.193704
-3.161149,96,14105.659048
-1.340342,96,14121.279783
-11.47732,96,14137.396571
-1.920411,96,14153.455469
-7.54609,96,14170.373894
-3.273103,96,14185.717296
-2.949363,96,14201.322719
-0.959378,96,14217.036398
-1.286379,96,14233.110977
-0.580572,96,14248.162444
-4.390426,96,14264.048182
-4.512749,96,14279.626516
-10.571663,96,14295.774301
-1.20281,96,14311.35159
-4.006533,96,14327.525441
-3.200109,96,14343.922284
-2.926686,96,14359.874362
-1.459527,96,14375.117685
-3.355817,96,14391.294138
-1.031252,96,14406.972442
-0.000444,96,14425.882784
-6.611593,96,14443.055501
-1.437972,96,14460.404223
-1.795407,96,14477.075898
-8.210745,96,14492.670389
-6.848241,96,14508.845178
-1.157008,96,14524.393081
-7.266066,96,14540.977515
-10.660879,96,14556.105921
-4.300475,96,14571.435794
-13.314879,96,14586.39888
-1.408277,96,14602.139979
-7.284575,96,14617.70182
-2.050633,96,14633.987467
-1.586309,96,14650.097319
-5.859472,96,14665.906562
-0.831512,96,14681.394147
-4.577102,96,14696.977818
-0.099487,96,14712.471371
-1.469049,96,14728.477479
-7.813873,96,14743.990807
-9.890389,96,14761.450648
-7.122855,96,14777.470194
-3.656088,96,14793.771194
-11.710115,96,14809.950485
-12.2145,96,14826.427328
-9.880957,96,14842.259191
-5.437111,96,14857.249246
-4.932581,96,14872.795373
-0.373799,96,14888.680826
-6.849712,96,14904.516189
-0.358958,96,14920.015788
-4.006568,96,14936.549316
-6.345613,96,14952.367061
-1.35222,96,14967.600846
-4.19618,96,14983.236783
-2.38474,96,14998.465317
-0.83172,96,15014.101935
-2.733741,96,15029.742313
-10.890477,96,15045.51885
-9.467866,96,15061.532126
-1.626174,96,15079.43143
-1.777678,96,15102.133421
-1.574117,96,15121.330171
-3.82831,96,15138.317127
-9.128989,96,15153.233474
-12.661092,96,15168.660513
-1.27286,96,15183.924261
-7.30496,96,15199.511459
-3.328257,96,15214.552969
-3.265085,96,15230.403495
-3.411951,96,15246.239913
-10.20651,96,15262.591919
-1.672321,96,15277.808485
-1.104413,96,15294.805031
-2.835085,96,15309.657425
-1.769192,96,15325.891495
-10.416255,96,15341.451057
-1.239786,96,15356.951694
-12.902244,96,15373.155063
-5.097689,96,15388.744789
-0.658909,96,15404.209021
-9.404173,96,15419.865841
-11.652523,96,15435.405956
-3.49487,96,15450.908659
-6.08142,96,15466.415002
-11.385044,96,15482.281984
-4.48693,96,15498.236897
-2.410127,96,15514.019038
-9.801435,96,15529.986827
-4.555629,96,15545.621633
-1.60221,96,15561.422799
-1.14676,96,15578.202579
-1.325739,96,15593.669395
-1.084258,96,15608.990166
-4.312887,96,15625.134273
-4.377485,96,15640.852418
-3.505359,96,15656.543114
-6.144735,96,15672.47773
-1.419858,96,15688.453901
-1.316482,96,15704.231189
-11.767787,96,15719.890992
-5.091347,96,15736.29715
-0.373851,96,15754.070148
-0.932929,96,15771.131541
-1.133031,96,15787.955506
-0.490633,96,15803.883446
-7.200347,96,15819.737152
-2.191425,96,15836.251281
-6.365479,96,15851.990917
-4.137385,96,15867.600934
-1.712505,96,15883.429854
-4.701894,96,15898.645463
-13.359712,96,15914.99759
-6.095142,96,15930.711876
-2.539466,96,15946.720235
-3.848426,96,15962.362924
-5.36212,96,15978.948112
-12.782466,96,15995.438028
-1.183015,96,16010.860962
-3.544397,96,16027.942509
-1.789617,96,16043.772967
-1.855418,96,16059.623858
-1.312126,96,16074.665361
-1.035874,96,16090.318986
-0.91622,96,16105.726789
-3.682623,96,16121.500248
-0.385013,96,16137.542296
-0.782424,96,16153.877585
-1.238041,96,16169.565706
-0.699237,96,16185.405102
-3.862646,96,16200.413412
-0.38174,96,16216.174238
-1.318142,96,16231.562142
-4.301379,96,16247.647964
-0.388605,96,16262.936066
-5.009831,96,16278.706458
-5.776659,96,16294.354963
-7.768734,96,16309.866766
-2.264069,96,16325.552986
-1.49498,96,16341.149162
-1.716292,96,16356.758619
-6.399402,96,16372.181877
-2.09673,96,16387.60563
-1.130502,96,16405.029061
-8.839223,96,16422.042074
-10.931895,96,16440.98386
-11.403944,96,16458.38626
-1.089562,96,16474.318316
-4.518089,96,16490.131364
-1.702863,96,16506.40652
-1.436364,96,16522.559966
-5.426331,96,16538.57521
-1.39251,96,16554.143638
-0.094555,96,16570.268341
-3.6979,96,16587.848832
